,match_id,game_duration,result,champion_id,champion_name,deaths,control_wards_placed,enemy_missing_pings,enemy_vision_pings,first_blood_kill,first_blood_assist,surrender,early_surrender,gold_spent,role,item0,item1,item2,item3,item4,item5,item6,largest_killing_spree,kills,neutral_minions_killed,stolen_objects,stolen_objects_assist,pentakills,puuid,summoner_name,summoner_level,team_id,total_damage_dealt,total_damage_taken,jungle_stole,total_heal,total_heal_teammate,turret_kills,vision_score,wards_killed,wards_placed,win,assists,buff_stolen,first_turret,kda,kills_near_enemy_turrets,kills_under_turret,multi_kills,outnumbered_kills,save_ally,solo_kills,vision_per_min
610,BR1_3049108872,1604,GameComplete,145,Kaisa,5,1,11,0,False,False,True,False,13575,BOTTOM,3302,1038,1053,3124,3006,6672,3363,4,11,18,0,0,0,9MUUQnpEbSIE9WqZcngOg6SjZNrOpKfqx5Jl-k4Kykz5jUiTc0t9vWIIw9dhDCaxu_2mqhuwv76R1g,bbeNuzi,603,200,25395,19588,2,5031,0,2,24,7,11,True,5,0,0,3.2,3,0,2,2,0,3,0.904567441038651
611,BR1_3049090632,1686,GameComplete,110,Varus,2,0,14,2,False,False,False,False,9250,BOTTOM,3051,1055,1042,3124,3006,3153,3363,2,4,6,0,0,0,9MUUQnpEbSIE9WqZcngOg6SjZNrOpKfqx5Jl-k4Kykz5jUiTc0t9vWIIw9dhDCaxu_2mqhuwv76R1g,bbeNuzi,603,200,15546,12336,0,2510,0,1,26,7,10,True,5,0,0,4.5,1,1,0,0,0,0,0.9303192462649162
612,BR1_3049076308,1707,GameComplete,22,Ashe,1,1,23,0,False,False,False,False,11825,BOTTOM,3123,3031,0,3085,3006,6672,3363,7,7,19,0,0,0,9MUUQnpEbSIE9WqZcngOg6SjZNrOpKfqx5Jl-k4Kykz5jUiTc0t9vWIIw9dhDCaxu_2mqhuwv76R1g,bbeNuzi,602,100,13622,11630,4,2318,0,4,35,8,10,True,10,0,0,17.0,2,1,0,0,0,0,1.2360693097615407
613,BR1_3049058748,1867,GameComplete,222,Jinx,4,0,8,0,False,True,False,False,14150,BOTTOM,1053,3094,3085,3031,3006,6672,3363,3,4,14,0,0,0,9MUUQnpEbSIE9WqZcngOg6SjZNrOpKfqx5Jl-k4Kykz5jUiTc0t9vWIIw9dhDCaxu_2mqhuwv76R1g,bbeNuzi,602,200,23152,22712,0,6377,0,0,22,2,11,False,6,0,0,2.5,0,0,1,0,0,0,0.7166779226474571
614,BR1_3049041347,2367,GameComplete,222,Jinx,5,0,10,0,False,False,True,False,18350,BOTTOM,3036,3031,3072,3085,3006,6672,3363,9,14,32,0,0,0,9MUUQnpEbSIE9WqZcngOg6SjZNrOpKfqx5Jl-k4Kykz5jUiTc0t9vWIIw9dhDCaxu_2mqhuwv76R1g,bbeNuzi,602,200,35146,22662,0,7989,0,2,57,16,15,True,14,0,0,5.6,0,3,4,1,0,0,1.466828484652444
615,BR1_3049319899,1892,GameComplete,114,Fiora,1,2,7,0,False,True,False,False,15433,TOP,3074,3156,3047,3078,3181,1029,3340,5,6,8,0,0,0,yPm8rsGsu99nij-7ewjYTtNVl_lgk1GgB4nNm1zue0E_j5W_1K1JKv1t5RxhuFYfaeH-Mvbc7IEERg,kara do crime,253,100,24348,35470,6,21301,1078,6,28,3,11,True,9,0,1,15.0,3,0,0,2,0,5,0.895752790834794
616,BR1_3049294526,1679,GameComplete,163,Taliyah,6,3,18,0,True,False,False,False,11375,JUNGLE,4645,3145,3020,6655,3041,3113,3364,4,6,192,0,0,0,yPm8rsGsu99nij-7ewjYTtNVl_lgk1GgB4nNm1zue0E_j5W_1K1JKv1t5RxhuFYfaeH-Mvbc7IEERg,kara do crime,253,100,26925,18021,28,7161,0,0,28,4,9,True,10,2,1,2.6666666666666665,2,1,2,0,0,0,1.002425723516346
617,BR1_3049269353,987,GameComplete,114,Fiora,1,0,7,0,True,False,True,False,7783,TOP,3074,1054,1001,3078,1036,0,3340,4,5,0,0,0,0,yPm8rsGsu99nij-7ewjYTtNVl_lgk1GgB4nNm1zue0E_j5W_1K1JKv1t5RxhuFYfaeH-Mvbc7IEERg,kara do crime,253,100,13022,13545,0,7083,851,3,8,0,5,True,2,0,1,7.0,3,0,0,0,0,5,0.5091205501786766
618,BR1_3049242282,1453,GameComplete,114,Fiora,4,0,10,0,True,False,False,False,13433,TOP,3074,6333,1028,3078,3111,2021,3340,10,12,8,0,0,0,yPm8rsGsu99nij-7ewjYTtNVl_lgk1GgB4nNm1zue0E_j5W_1K1JKv1t5RxhuFYfaeH-Mvbc7IEERg,kara do crime,253,200,24833,29808,6,17834,2050,6,18,4,7,True,5,1,1,4.25,5,1,0,2,0,7,0.766357635746579
619,BR1_3048827086,1560,GameComplete,58,Renekton,3,1,26,0,False,False,False,False,9800,TOP,1055,3071,3047,1037,6692,2021,3340,2,3,0,0,0,0,yPm8rsGsu99nij-7ewjYTtNVl_lgk1GgB4nNm1zue0E_j5W_1K1JKv1t5RxhuFYfaeH-Mvbc7IEERg,kara do crime,253,200,19455,30976,0,10880,0,1,17,3,9,False,4,0,0,2.3333333333333335,2,1,0,0,0,3,0.6872279248337663
620,BR1_3049896336,1329,GameComplete,120,Hecarim,3,0,6,5,False,False,True,False,12033,JUNGLE,3161,6333,1037,3158,2055,3078,3363,7,10,142,0,0,0,iPoKZEGkvWS1xKiwmkdjoJGlnqMsDQIgH9G9SRbVZNpt8wka_jvkH_kjjpHETt9A0G81IkoCalGU0Q,zeiken comelukex,269,100,18538,36130,25,22598,0,0,11,0,1,True,5,1,1,5.0,0,1,0,2,0,3,0.4981020645574221
621,BR1_3049890318,2010,GameComplete,91,Talon,8,5,10,22,False,False,True,False,15702,JUNGLE,6697,3142,3033,3009,2020,6695,3363,5,13,223,1,0,0,iPoKZEGkvWS1xKiwmkdjoJGlnqMsDQIgH9G9SRbVZNpt8wka_jvkH_kjjpHETt9A0G81IkoCalGU0Q,zeiken comelukex,269,200,34893,50825,26,23587,0,0,39,2,16,True,16,2,0,3.625,0,1,3,2,0,2,1.1808815346234653
622,BR1_3049783929,1362,GameComplete,120,Hecarim,0,2,16,30,False,False,True,False,10800,JUNGLE,3161,6692,2021,3123,3133,3047,3364,6,6,160,0,0,0,iPoKZEGkvWS1xKiwmkdjoJGlnqMsDQIgH9G9SRbVZNpt8wka_jvkH_kjjpHETt9A0G81IkoCalGU0Q,zeiken comelukex,269,100,15088,27663,4,21999,0,0,29,3,4,True,8,1,1,14.0,1,0,1,1,0,0,1.3197254397944618
623,BR1_3049595723,1171,GameComplete,120,Hecarim,3,0,12,41,False,False,True,False,8133,JUNGLE,3161,3078,1036,3158,0,0,3364,2,3,130,0,0,0,iPoKZEGkvWS1xKiwmkdjoJGlnqMsDQIgH9G9SRbVZNpt8wka_jvkH_kjjpHETt9A0G81IkoCalGU0Q,zeiken comelukex,269,200,8566,25239,6,17331,0,1,11,0,3,True,5,1,1,2.6666666666666665,0,0,0,0,0,0,0.5996957165765995
624,BR1_3049544217,2540,GameComplete,39,Irelia,13,2,8,25,False,False,False,False,22230,MIDDLE,6672,3153,6665,3111,3091,3181,3363,4,9,12,0,0,0,iPoKZEGkvWS1xKiwmkdjoJGlnqMsDQIgH9G9SRbVZNpt8wka_jvkH_kjjpHETt9A0G81IkoCalGU0Q,zeiken comelukex,269,200,37073,61533,2,18370,0,5,34,5,16,False,7,0,1,1.2307692307692308,4,0,1,0,0,3,0.8207417411608094
625,BR1_3048990069,915,GameComplete,92,Riven,2,0,1,1,False,False,True,False,5600,TOP,1055,6692,1001,3044,1036,1028,3340,3,6,0,0,0,0,Bud8ZYieEOfEJ7CdlPjEhyVJ1qt0FtWwVTzybzJOm0f8MSfyT7Ch3fME-BLIMoGD4imfLB-oTYzkFQ,JotaEmeZ,1476,200,11821,10881,0,1294,0,1,7,1,4,True,4,0,1,5.0,1,0,0,1,0,2,0.5138198646099483
626,BR1_3048985762,922,GameComplete,799,Ambessa,1,2,0,0,False,False,True,False,4425,TOP,1054,2031,6692,1001,1036,0,3340,2,3,0,0,0,0,Bud8ZYieEOfEJ7CdlPjEhyVJ1qt0FtWwVTzybzJOm0f8MSfyT7Ch3fME-BLIMoGD4imfLB-oTYzkFQ,JotaEmeZ,1476,100,13621,11687,0,1137,0,0,8,1,4,True,0,0,1,3.0,0,2,0,0,0,3,0.5506549387084158
627,BR1_3048981735,912,GameComplete,58,Renekton,0,1,1,0,False,False,True,False,5850,TOP,1055,6692,3047,2055,3044,0,3340,2,2,0,0,0,0,Bud8ZYieEOfEJ7CdlPjEhyVJ1qt0FtWwVTzybzJOm0f8MSfyT7Ch3fME-BLIMoGD4imfLB-oTYzkFQ,JotaEmeZ,1475,100,6841,10542,0,4158,0,1,9,0,5,True,0,0,1,2.0,1,0,0,0,0,0,0.6464583361909689
628,BR1_3048977478,1161,GameComplete,58,Renekton,1,1,5,1,False,False,True,False,8525,TOP,3047,2031,6692,1036,0,6631,3340,2,2,4,0,0,0,Bud8ZYieEOfEJ7CdlPjEhyVJ1qt0FtWwVTzybzJOm0f8MSfyT7Ch3fME-BLIMoGD4imfLB-oTYzkFQ,JotaEmeZ,1475,200,11592,15815,0,5357,0,1,11,0,5,False,3,0,1,5.0,0,0,0,0,0,0,0.6090426829540038
629,BR1_3048963732,930,GameComplete,58,Renekton,5,2,4,0,False,False,True,False,3475,TOP,1055,2031,3133,3047,1036,2055,3340,0,0,2,0,0,0,Bud8ZYieEOfEJ7CdlPjEhyVJ1qt0FtWwVTzybzJOm0f8MSfyT7Ch3fME-BLIMoGD4imfLB-oTYzkFQ,JotaEmeZ,1475,200,5090,13508,0,1788,0,0,11,0,6,False,2,0,0,0.4,0,0,0,0,0,0,0.7724840010599847
630,BR1_3049878338,1517,GameComplete,84,Akali,2,2,10,4,False,False,False,False,11050,MIDDLE,4646,1056,3009,4645,1082,3135,3364,6,12,0,0,0,0,0J12k0IHAl_Fy1W44dGYkZS9pztyIckVM9GJiJQX518-fo3kKEd-DLuTTRPdIH9-k98797KNqmrFeA,jean mage,200,100,28942,11044,0,1615,0,0,22,0,10,True,4,0,1,8.0,3,0,3,3,0,1,0.8879968496797201
631,BR1_3049606475,1761,GameComplete,84,Akali,6,3,14,4,False,False,False,False,13975,MIDDLE,1052,4646,3009,4645,3089,3041,3364,8,19,1,0,0,0,0J12k0IHAl_Fy1W44dGYkZS9pztyIckVM9GJiJQX518-fo3kKEd-DLuTTRPdIH9-k98797KNqmrFeA,jean mage,199,200,39860,27489,1,1425,0,2,27,3,9,True,15,0,0,5.666666666666667,7,0,4,7,0,4,0.9458362558226032
632,BR1_3049342633,1456,GameComplete,84,Akali,1,3,14,6,False,False,False,False,9275,MIDDLE,4646,4645,1082,3009,4630,1056,3364,6,11,0,0,0,0,0J12k0IHAl_Fy1W44dGYkZS9pztyIckVM9GJiJQX518-fo3kKEd-DLuTTRPdIH9-k98797KNqmrFeA,jean mage,199,100,17243,13017,0,1569,0,2,19,4,7,True,2,0,1,13.0,8,0,2,1,0,3,0.803942314954763
633,BR1_3049224433,1749,GameComplete,84,Akali,7,3,6,9,False,False,False,False,12275,TOP,4646,4645,4630,3009,3100,0,3364,3,10,0,0,0,0,0J12k0IHAl_Fy1W44dGYkZS9pztyIckVM9GJiJQX518-fo3kKEd-DLuTTRPdIH9-k98797KNqmrFeA,jean mage,199,200,29059,29373,0,2694,0,0,26,0,10,True,6,0,1,2.2857142857142856,3,1,0,4,0,7,0.8957368616975074
634,BR1_3049181535,1674,GameComplete,84,Akali,4,2,12,1,False,False,False,False,11850,MIDDLE,4645,3135,1082,3009,1052,3100,3364,6,13,0,0,0,0,0J12k0IHAl_Fy1W44dGYkZS9pztyIckVM9GJiJQX518-fo3kKEd-DLuTTRPdIH9-k98797KNqmrFeA,jean mage,199,100,28532,21589,0,2064,0,2,23,2,6,True,2,0,1,3.75,3,3,2,3,0,6,0.8532116712416468
635,BR1_3049712806,1547,GameComplete,150,Gnar,3,3,13,2,False,False,False,False,9808,TOP,3047,3053,1033,3078,1055,3076,3363,3,3,4,0,0,0,vYOxigpSFr0z9RuG6_qmlIxLEJQ7NVXwjCoYtsPkGp6Pop9uV3NpNV4y7yxAe93OERWG82-juXaVSA,PontoDoiss,477,200,16842,20627,0,4857,0,3,30,6,12,True,14,0,0,5.666666666666667,0,1,0,1,0,1,1.170599058557845
636,BR1_3049680385,1357,GameComplete,42,Corki,3,1,1,7,False,False,True,False,9458,BOTTOM,1055,3042,3047,3078,3086,1042,3340,2,3,16,0,0,0,vYOxigpSFr0z9RuG6_qmlIxLEJQ7NVXwjCoYtsPkGp6Pop9uV3NpNV4y7yxAe93OERWG82-juXaVSA,PontoDoiss,477,200,21653,14810,6,3294,0,1,20,1,9,True,7,0,1,3.3333333333333335,1,0,0,3,0,0,0.910822218786968
637,BR1_3049665661,1268,GameComplete,150,Gnar,1,0,4,0,False,False,False,False,7883,TOP,1055,3078,1011,3047,3082,3123,3340,3,3,0,0,0,0,vYOxigpSFr0z9RuG6_qmlIxLEJQ7NVXwjCoYtsPkGp6Pop9uV3NpNV4y7yxAe93OERWG82-juXaVSA,PontoDoiss,477,200,13187,12830,0,3189,0,4,13,1,7,True,4,0,1,7.0,1,0,0,0,0,1,0.6444929896737949
638,BR1_3049645813,1416,GameComplete,150,Gnar,1,3,2,2,True,False,False,False,10408,TOP,3078,3123,3082,3053,1055,3047,3363,8,11,6,0,0,0,vYOxigpSFr0z9RuG6_qmlIxLEJQ7NVXwjCoYtsPkGp6Pop9uV3NpNV4y7yxAe93OERWG82-juXaVSA,PontoDoiss,476,200,28797,20248,2,3060,0,4,22,1,11,True,4,0,1,15.0,3,0,0,1,0,5,0.9408093365850027
639,BR1_3049631760,1625,GameComplete,150,Gnar,8,2,10,1,False,False,False,False,12033,TOP,3047,3143,3078,3071,1055,2021,3363,4,9,0,0,0,0,vYOxigpSFr0z9RuG6_qmlIxLEJQ7NVXwjCoYtsPkGp6Pop9uV3NpNV4y7yxAe93OERWG82-juXaVSA,PontoDoiss,476,100,25552,29004,0,4590,0,4,30,5,11,False,6,0,1,1.875,2,1,2,1,0,1,1.1341009026713107
640,BR1_3049512619,1869,GameComplete,33,Rammus,4,6,0,0,False,False,False,False,10875,JUNGLE,3143,1011,3075,3009,6664,2055,3364,2,4,165,0,1,0,J2MCaE5ii4oTOOsggKGWHeKZjw6VWgb-_0Xbg91Ouw7FmnnrWl3YRLpYXf2LEGZlSvPyWYB1cICXwA,Twitch Lord Semi,912,100,15645,37503,6,17614,145,0,26,2,7,True,7,1,1,2.75,1,1,1,3,0,0,0.8415137080426315
641,BR1_3049499378,2382,GameComplete,154,Zac,1,7,0,0,False,False,False,False,16350,JUNGLE,3143,3047,3065,3075,3068,6653,3364,5,9,210,3,0,0,J2MCaE5ii4oTOOsggKGWHeKZjw6VWgb-_0Xbg91Ouw7FmnnrWl3YRLpYXf2LEGZlSvPyWYB1cICXwA,Twitch Lord Semi,912,200,35228,76655,0,115911,540,1,41,4,9,True,20,0,0,29.0,2,0,0,0,0,0,1.046847725190907
642,BR1_3049496240,1660,GameComplete,33,Rammus,3,1,0,0,False,False,False,False,11425,JUNGLE,6665,2055,3075,3009,3211,6664,3364,2,5,161,1,0,0,J2MCaE5ii4oTOOsggKGWHeKZjw6VWgb-_0Xbg91Ouw7FmnnrWl3YRLpYXf2LEGZlSvPyWYB1cICXwA,Twitch Lord Semi,912,100,16133,35238,12,18024,243,1,16,1,3,True,17,0,0,7.333333333333333,1,0,1,2,0,0,0.6086577725661995
643,BR1_3049258359,879,GameComplete,33,Rammus,0,2,0,0,False,False,True,False,3825,JUNGLE,2055,3076,6660,3009,1028,1102,3364,0,1,88,0,0,0,J2MCaE5ii4oTOOsggKGWHeKZjw6VWgb-_0Xbg91Ouw7FmnnrWl3YRLpYXf2LEGZlSvPyWYB1cICXwA,Twitch Lord Semi,912,100,1731,14534,8,9179,70,0,8,0,4,True,2,1,1,3.0,1,0,0,0,0,0,0.5542777324128181
644,BR1_3049093602,1120,GameComplete,33,Rammus,2,0,0,0,False,False,True,False,7525,JUNGLE,6664,3075,2055,3111,1028,0,3364,2,5,135,0,0,0,J2MCaE5ii4oTOOsggKGWHeKZjw6VWgb-_0Xbg91Ouw7FmnnrWl3YRLpYXf2LEGZlSvPyWYB1cICXwA,Twitch Lord Semi,912,200,6253,19183,17,11672,154,2,9,2,1,True,6,1,1,5.5,2,0,0,0,0,1,0.5221802817631636
645,BR1_3048511495,1556,GameComplete,40,Janna,1,8,7,7,False,False,True,False,7500,UTILITY,0,1082,6620,6617,3870,3158,3364,0,1,0,0,0,0,pBjr4lTP9tHevzkhlx8ZLdfg7kIAPkemnaKwkpU6ZHPN3hEnh3C9-3QPVuj9W2Gc3w2Y5KRuzo0C6Q,Femme,65,200,4728,10868,0,9550,5808,0,65,7,36,True,14,0,0,15.0,0,0,0,0,11,0,2.5118390488972624
646,BR1_3048506483,1763,GameComplete,40,Janna,6,4,10,28,False,True,False,False,8680,UTILITY,3222,3870,3916,3114,2065,3158,3364,2,2,0,0,0,0,pBjr4lTP9tHevzkhlx8ZLdfg7kIAPkemnaKwkpU6ZHPN3hEnh3C9-3QPVuj9W2Gc3w2Y5KRuzo0C6Q,Femme,65,100,10203,21419,0,8742,4867,1,78,5,38,False,23,0,1,4.166666666666667,1,1,0,0,0,0,2.669480993988575
647,BR1_3048507081,1476,GameComplete,40,Janna,4,8,11,4,False,False,False,False,7115,UTILITY,3876,0,1082,3504,3107,3158,3364,0,2,0,0,0,0,pBjr4lTP9tHevzkhlx8ZLdfg7kIAPkemnaKwkpU6ZHPN3hEnh3C9-3QPVuj9W2Gc3w2Y5KRuzo0C6Q,Femme,65,100,7712,17293,0,11029,7822,0,62,0,37,True,24,0,0,6.5,0,1,0,0,0,1,2.5545330115790463
648,BR1_3048505119,1206,GameComplete,25,Morgana,2,1,1,5,False,False,True,False,5725,UTILITY,3870,3113,3158,3067,2065,1082,3364,2,4,0,0,0,0,pBjr4lTP9tHevzkhlx8ZLdfg7kIAPkemnaKwkpU6ZHPN3hEnh3C9-3QPVuj9W2Gc3w2Y5KRuzo0C6Q,Femme,65,200,8106,11343,0,3464,339,0,44,2,22,True,12,0,1,8.0,0,0,0,1,0,0,2.18336712895862
649,BR1_3048504129,1331,GameComplete,40,Janna,3,11,19,25,False,False,False,False,5225,UTILITY,3870,1082,3158,3504,0,1052,3364,2,2,0,0,0,0,pBjr4lTP9tHevzkhlx8ZLdfg7kIAPkemnaKwkpU6ZHPN3hEnh3C9-3QPVuj9W2Gc3w2Y5KRuzo0C6Q,Femme,65,100,5987,11785,0,5931,4160,1,55,1,29,True,7,0,1,3.0,0,2,1,1,2,2,2.5212379962416964
650,BR1_3046247008,2124,GameComplete,53,Blitzcrank,7,17,35,26,False,False,False,False,8625,UTILITY,3869,0,1029,3110,3742,3009,3364,0,3,0,0,0,0,k9iXmcrYkTqKSa3xsyLqJZujLtoC-QRMIRZhIWw1RgMUHIp422CXandHhgP1a75jgoNUBYk2TkSDPg,FX Baldan,1002,200,12636,27818,0,3224,0,0,125,12,60,True,17,0,0,2.857142857142857,1,0,0,1,0,0,3.5528397490049772
651,BR1_3046220630,1311,GameComplete,78,Poppy,5,9,16,26,False,False,True,False,6425,UTILITY,3869,3082,0,0,3742,3047,3364,4,7,0,0,0,0,k9iXmcrYkTqKSa3xsyLqJZujLtoC-QRMIRZhIWw1RgMUHIp422CXandHhgP1a75jgoNUBYk2TkSDPg,FX Baldan,1002,100,11407,13765,0,952,0,0,63,7,35,True,2,0,1,1.8,1,1,0,0,0,0,2.909368484273166
652,BR1_3046187856,1527,GameComplete,78,Poppy,4,8,31,21,False,False,True,False,7575,UTILITY,3869,3190,2055,0,3742,3111,3364,0,4,0,0,0,0,k9iXmcrYkTqKSa3xsyLqJZujLtoC-QRMIRZhIWw1RgMUHIp422CXandHhgP1a75jgoNUBYk2TkSDPg,FX Baldan,1002,100,13930,18952,0,626,0,1,91,10,50,True,15,0,1,4.75,0,0,0,1,0,0,3.600244328002659
653,BR1_3046168032,1998,GameComplete,53,Blitzcrank,5,18,39,38,False,True,True,False,8100,UTILITY,3869,0,0,3050,3742,3009,3364,0,0,0,0,0,0,k9iXmcrYkTqKSa3xsyLqJZujLtoC-QRMIRZhIWw1RgMUHIp422CXandHhgP1a75jgoNUBYk2TkSDPg,FX Baldan,1002,100,13831,30671,0,6047,0,0,115,10,59,True,25,0,1,5.0,0,0,0,0,0,0,3.456514802587398
654,BR1_3046143224,1987,GameComplete,53,Blitzcrank,3,20,25,35,False,False,True,False,8500,UTILITY,3869,1052,0,3050,3742,3009,3364,2,3,0,0,1,0,k9iXmcrYkTqKSa3xsyLqJZujLtoC-QRMIRZhIWw1RgMUHIp422CXandHhgP1a75jgoNUBYk2TkSDPg,FX Baldan,1002,100,13333,25136,0,4105,0,1,121,9,59,True,14,0,1,5.666666666666667,0,1,0,0,0,0,3.6623995984470072
655,BR1_3049481345,1104,GameComplete,121,Khazix,0,1,9,0,False,False,True,False,7825,JUNGLE,6694,3134,1001,0,6697,0,3364,7,7,130,0,0,0,4Y080euMe3jQmYc2ILgFPl-8stz6I8vyEt8Jnx0ZCgtirIFb3Qed20UTBtWZKJehgnjX1KLWZ9ljxA,joji,309,200,12302,21177,2,14978,0,1,11,1,1,True,5,0,1,12.0,1,0,2,2,0,0,0.6087016046705529
656,BR1_3049477360,1978,GameComplete,104,Graves,4,1,16,0,False,False,False,False,17475,JUNGLE,3111,6676,3036,3031,6697,6673,3364,9,18,220,0,0,0,4Y080euMe3jQmYc2ILgFPl-8stz6I8vyEt8Jnx0ZCgtirIFb3Qed20UTBtWZKJehgnjX1KLWZ9ljxA,joji,309,100,42490,29999,16,12473,0,0,16,4,2,True,8,1,1,6.5,2,1,1,2,0,1,0.5046527747185616
657,BR1_3049470880,1985,GameComplete,104,Graves,1,3,8,0,False,False,False,False,17825,JUNGLE,6697,3139,3047,6673,6676,3033,3364,14,22,263,0,0,0,4Y080euMe3jQmYc2ILgFPl-8stz6I8vyEt8Jnx0ZCgtirIFb3Qed20UTBtWZKJehgnjX1KLWZ9ljxA,joji,309,100,39316,33207,64,18181,0,2,34,7,4,True,1,4,1,23.0,2,0,3,2,0,4,1.0369848595521085
658,BR1_3049459925,2100,GameComplete,64,LeeSin,2,11,20,0,False,False,False,False,14925,JUNGLE,6610,0,3156,3047,6692,6333,3340,6,17,205,0,0,0,4Y080euMe3jQmYc2ILgFPl-8stz6I8vyEt8Jnx0ZCgtirIFb3Qed20UTBtWZKJehgnjX1KLWZ9ljxA,joji,309,200,33590,41640,35,26511,0,2,47,5,21,True,15,2,1,16.0,3,2,0,2,0,5,1.368505665681719
659,BR1_3049452184,1240,GameComplete,163,Taliyah,1,1,5,0,False,False,False,False,8325,JUNGLE,3041,1058,3020,6655,3145,0,3364,6,7,149,0,0,0,4Y080euMe3jQmYc2ILgFPl-8stz6I8vyEt8Jnx0ZCgtirIFb3Qed20UTBtWZKJehgnjX1KLWZ9ljxA,joji,309,100,22810,12869,28,6943,0,1,15,4,3,True,10,2,1,17.0,1,0,0,0,0,1,0.7727741038873566
660,BR1_3048096482,2277,GameComplete,112,Viktor,4,1,23,31,False,False,False,False,16125,BOTTOM,2503,6653,3020,3089,4645,4630,3363,6,11,1,0,0,0,Xnlq52rtyV1G_G1yjJvXgRK5y-cY8_sYWd_WJ4qiUhsU87P1KqeJiqSq_rPWHiNhrxzMd03gANx7AA,Wuiuseiteli,193,100,36819,13200,0,1435,0,0,36,8,15,False,9,0,1,5.0,1,3,1,3,0,1,0.9680827417591625
661,BR1_3045989841,957,GameComplete,112,Viktor,2,1,10,8,False,False,True,False,4675,MIDDLE,2031,0,1056,3020,6655,0,3363,0,1,0,0,0,0,Xnlq52rtyV1G_G1yjJvXgRK5y-cY8_sYWd_WJ4qiUhsU87P1KqeJiqSq_rPWHiNhrxzMd03gANx7AA,Wuiuseiteli,192,200,8563,5886,0,117,0,0,8,0,6,False,1,0,0,1.0,0,0,0,0,0,0,0.5614914865804687
662,BR1_3045979043,1430,GameComplete,112,Viktor,6,3,8,9,False,False,False,False,8850,MIDDLE,2055,1052,3100,6655,3020,1082,3363,2,3,0,0,0,0,Xnlq52rtyV1G_G1yjJvXgRK5y-cY8_sYWd_WJ4qiUhsU87P1KqeJiqSq_rPWHiNhrxzMd03gANx7AA,Wuiuseiteli,192,200,15703,13829,0,43,0,1,18,3,10,False,3,0,0,1.0,1,1,0,1,0,2,0.780303674147479
663,BR1_3044336428,1329,GameComplete,222,Jinx,5,1,5,7,False,False,True,False,7700,BOTTOM,2031,1037,3032,1038,3006,1055,3363,5,5,1,0,0,0,Xnlq52rtyV1G_G1yjJvXgRK5y-cY8_sYWd_WJ4qiUhsU87P1KqeJiqSq_rPWHiNhrxzMd03gANx7AA,Wuiuseiteli,191,100,16017,16467,0,2998,0,2,16,5,7,True,8,0,0,2.6,0,0,1,0,0,0,0.742692400831416
664,BR1_3044295793,1731,GameComplete,112,Viktor,1,4,24,9,False,False,False,False,11850,MIDDLE,3089,4629,6653,3020,1082,0,3363,3,3,4,0,0,0,Xnlq52rtyV1G_G1yjJvXgRK5y-cY8_sYWd_WJ4qiUhsU87P1KqeJiqSq_rPWHiNhrxzMd03gANx7AA,Wuiuseiteli,191,200,24144,16588,0,1961,0,0,25,2,13,True,11,0,0,14.0,0,1,0,0,0,0,0.8826627691777498
665,BR1_3049596058,1116,GameComplete,51,Caitlyn,5,2,5,12,False,False,False,False,6825,BOTTOM,1038,3032,1037,0,0,3006,3363,0,1,0,0,0,0,leF_v5VTvffWMh3gd8sAzrhx9IC7pyhNQaMJUfblBSB_KopZm15rynviUYQgN-qFTo0lk0EUlVQ8dw,Doug 10,772,200,8082,10473,0,786,0,1,9,0,6,False,1,0,0,0.4,0,0,0,0,0,0,0.5166524465470913
666,BR1_3049115865,1160,GameComplete,201,Braum,1,6,6,5,False,False,True,False,4850,UTILITY,3869,3190,3111,1028,0,0,3364,0,0,0,0,0,0,leF_v5VTvffWMh3gd8sAzrhx9IC7pyhNQaMJUfblBSB_KopZm15rynviUYQgN-qFTo0lk0EUlVQ8dw,Doug 10,772,200,4401,11238,0,805,227,0,36,2,24,True,12,0,1,12.0,0,0,0,0,0,0,1.9064567481567545
667,BR1_3049093205,1860,GameComplete,78,Poppy,7,7,11,9,False,True,False,False,8050,UTILITY,3869,3190,2055,3742,3066,3009,3364,0,3,0,0,0,0,leF_v5VTvffWMh3gd8sAzrhx9IC7pyhNQaMJUfblBSB_KopZm15rynviUYQgN-qFTo0lk0EUlVQ8dw,Doug 10,772,200,14850,25396,0,2201,0,0,96,10,43,True,12,0,1,2.142857142857143,0,0,0,1,0,0,3.126418200242103
668,BR1_3049072932,2250,GameComplete,51,Caitlyn,5,4,5,10,False,False,True,False,15850,BOTTOM,6676,3036,3031,3094,1038,3006,3363,5,9,8,0,0,0,leF_v5VTvffWMh3gd8sAzrhx9IC7pyhNQaMJUfblBSB_KopZm15rynviUYQgN-qFTo0lk0EUlVQ8dw,Doug 10,772,100,31966,24048,0,6011,0,1,31,5,12,False,8,0,0,3.4,0,6,2,1,0,0,0.8460454019054857
669,BR1_3049070046,104,GameComplete,42,Corki,0,0,0,0,False,False,False,True,500,BOTTOM,1055,2003,0,0,0,0,3340,0,0,0,0,0,0,leF_v5VTvffWMh3gd8sAzrhx9IC7pyhNQaMJUfblBSB_KopZm15rynviUYQgN-qFTo0lk0EUlVQ8dw,Doug 10,772,200,0,0,0,0,0,0,0,0,0,False,0,0,0,0.0,0,0,0,0,0,0,0.0
